"id","kissed"
390,0.720305144786835
391,0.618479311466217
392,0.623866945505142
393,0.872054502367973
394,0.638765007257462
395,0.729832231998444
396,0.616478264331818
397,0.630566209554672
398,0.551590591669083
399,0.613409101963043
400,0.603730231523514
401,0.773535579442978
402,0.691514045000076
403,0.688848614692688
404,0.616324692964554
405,0.580547958612442
406,0.631847947835922
407,0.71055617928505
408,0.695354521274567
409,0.728411287069321
410,0.64322555065155
411,0.792724683880806
412,0.726819664239883
413,0.571480870246887
414,0.546584188938141
415,0.617565900087357
416,0.662135869264603
417,0.789402484893799
418,0.636507123708725
419,0.695577263832092
420,0.690034568309784
421,0.654612153768539
422,0.71410807967186
423,0.629847198724747
424,0.632653892040253
425,0.777774214744568
426,0.600062012672424
427,0.712134569883347
428,0.589024364948273
429,0.683644115924835
430,0.826716423034668
431,0.789055079221725
432,0.524084210395813
433,0.611727207899094
434,0.680444210767746
435,0.415618658065796
436,0.680987626314163
437,0.622139066457748
438,0.54169026017189
439,0.768774896860123
440,0.72164723277092
441,0.685078114271164
442,0.629994809627533
443,0.736256331205368
444,0.666028559207916
445,0.671573102474213
446,0.552848964929581
447,0.586387813091278
448,0.648350715637207
449,0.810726448893547
450,0.784350112080574
451,0.698463380336761
452,0.778812229633331
453,0.581337749958038
454,0.631673753261566
455,0.646244525909424
456,0.688414961099625
457,0.635322511196136
458,0.742173075675964
459,0.536177933216095
460,0.714112341403961
461,0.407258212566376
462,0.534844428300858
463,0.448871970176697
464,0.703530073165894
465,0.613750964403152
466,0.579963266849518
467,0.739054709672928
468,0.810789927840233
469,0.70975911617279
470,0.702793538570404
471,0.634843915700912
472,0.817517712712288
473,0.7525435090065
474,0.689380705356598
475,0.709020644426346
476,0.742402493953705
477,0.847690910100937
478,0.83721113204956
479,0.759328633546829
480,0.704633623361588
481,0.80200520157814
482,0.47535914182663
483,0.845134153962135
484,0.62443619966507
485,0.653958350419998
486,0.647481054067612
487,0.637531578540802
488,0.650636315345764
489,0.776051238179207
490,0.73884391784668
491,0.603060394525528
492,0.653756767511368
493,0.612316161394119
494,0.870528608560562
495,0.590312451124191
496,0.776007309556007
497,0.588118076324463
498,0.645065069198608
499,0.846417590975761
500,0.649168401956558
501,0.654091089963913
502,0.827142223715782
503,0.813376784324646
504,0.68569028377533
505,0.763623595237732
506,0.72938996553421
507,0.673797905445099
508,0.59578862786293
509,0.847714051604271
510,0.696976661682129
511,0.598830938339233
512,0.655097156763077
513,0.654703557491302
514,0.626359045505524
515,0.652161210775375
516,0.747346967458725
517,0.596628189086914
518,0.641750335693359
519,0.65235498547554
520,0.609016478061676
521,0.873847037553787
522,0.683108150959015
523,0.675118744373322
524,0.628226488828659
525,0.646807253360748
526,0.662571519613266
527,0.778614327311516
528,0.616163313388824
529,0.795659229159355
530,0.688253939151764
531,0.770971119403839
532,0.545887440443039
533,0.642252504825592
534,0.826077654957771
535,0.508649200201035
536,0.497982800006866
537,0.605666548013687
538,0.726872563362122
539,0.644212007522583
540,0.691137582063675
541,0.793640121817589
542,0.621816664934158
543,0.675919383764267
544,0.695719331502914
545,0.80803057551384
546,0.663228034973145
547,0.614816308021545
548,0.740672022104263
549,0.619248539209366
550,0.767267480492592
551,0.807867109775543
552,0.71410807967186
553,0.574025690555573
554,0.748189449310303
555,0.670953184366226
556,0.658229172229767
557,0.653991729021072
558,0.718616813421249
559,0.616187334060669
560,0.535983860492706
561,0.624978005886078
562,0.57818940281868
563,0.492743015289307
564,0.716870665550232
565,0.686813950538635
566,0.815261870622635
567,0.738204628229141
568,0.75043335556984
569,0.654043883085251
570,0.792954325675964
571,0.652604937553406
572,0.711192190647125
573,0.492523312568665
574,0.531036138534546
575,0.603048801422119
576,0.671677261590958
577,0.689992547035217
578,0.613535553216934
579,0.860225975513458
580,0.863783270120621
581,0.722633898258209
582,0.695582121610641
583,0.504084676504135
584,0.64224249124527
585,0.881316237151623
586,0.721006840467453
587,0.662596940994263
588,0.627300918102264
589,0.731581151485443
590,0.499197483062744
591,0.67238637804985
592,0.822141259908676
593,0.640824913978577
594,0.645555377006531
595,0.661970108747482
596,0.764633864164352
597,0.725361973047256
598,0.802790090441704
599,0.73142659664154
600,0.551590591669083
601,0.845632001757622
602,0.642417669296265
603,0.764048084616661
604,0.732559561729431
605,0.626922369003296
606,0.686138182878494
607,0.590298056602478
608,0.75354240834713
609,0.633405417203903
610,0.656957775354385
611,0.652107834815979
612,0.687829434871674
613,0.737496048212051
614,0.668581455945969
615,0.818362891674042
616,0.684899657964706
617,0.533149033784866
618,0.603736877441406
619,0.696822017431259
620,0.558902531862259
621,0.654746979475021
622,0.616695165634155
623,0.773889914155006
624,0.602358609437943
625,0.843580350279808
626,0.540274560451508
627,0.656795889139175
628,0.749106377363205
629,0.877414390444756
630,0.792986527085304
631,0.656710177659988
632,0.640038222074509
633,0.790824681520462
634,0.822765752673149
635,0.647941380739212
636,0.706722915172577
637,0.669530242681503
638,0.795467555522919
639,0.69944778084755
640,0.661852717399597
641,0.875944368541241
642,0.767583474516869
643,0.544119983911514
644,0.621498286724091
645,0.714843779802322
646,0.667336016893387
647,0.807751968502998
648,0.836425930261612
649,0.742923468351364
650,0.69936603307724
651,0.645629167556763
652,0.65013861656189
653,0.840413525700569
654,0.675125002861023
655,0.532501131296158
656,0.790593966841698
657,0.610338121652603
658,0.70121955871582
659,0.664580076932907
660,0.66916036605835
661,0.775179371237755
662,0.579137146472931
663,0.619802922010422
664,0.531396239995956
665,0.524593323469162
666,0.628911465406418
667,0.750612393021584
668,0.588119357824326
669,0.693769365549088
670,0.558703809976578
671,0.663731396198273
672,0.749697655439377
673,0.76958242058754
674,0.620050817728043
675,0.648954123258591
676,0.757387176156044
677,0.77078665792942
678,0.681339621543884
679,0.693638890981674
680,0.719665765762329
681,0.687314242124557
682,0.641773164272308
683,0.822346106171608
684,0.65926605463028
685,0.652245730161667
686,0.743870973587036
687,0.694508731365204
688,0.747141152620316
689,0.618067502975464
690,0.6807661652565
691,0.75156007707119
692,0.661022275686264
693,0.769839376211166
694,0.58230197429657
695,0.52211520075798
696,0.71410807967186
697,0.721223622560501
698,0.658811748027802
699,0.782237738370895
700,0.613038927316666
701,0.69663617014885
702,0.759096160531044
703,0.791217520833015
704,0.569170534610748
705,0.687144547700882
706,0.809055358171463
707,0.824825748801231
708,0.79142901301384
709,0.693179845809937
710,0.693539172410965
711,0.647992849349976
712,0.762089237570763
713,0.586989402770996
714,0.599100679159164
715,0.806093171238899
716,0.64045923948288
717,0.819719240069389
718,0.687711745500565
719,0.608760923147202
720,0.809132069349289
721,0.714450806379318
722,0.8308225274086
723,0.737800240516663
724,0.581103175878525
725,0.755179733037949
726,0.710107445716858
727,0.678954660892487
728,0.512980371713638
729,0.648821324110031
730,0.618408203125
731,0.707826644182205
732,0.700597077608109
733,0.66683042049408
734,0.551902174949646
735,0.67617467045784
736,0.592473477125168
737,0.612525343894958
738,0.784364968538284
739,0.674366414546967
740,0.537078380584717
741,0.732285052537918
742,0.795644000172615
743,0.642125844955444
744,0.624393492937088
745,0.676896780729294
746,0.771692380309105
747,0.867749884724617
748,0.557763278484344
749,0.756633654236794
750,0.740212827920914
751,0.523733377456665
752,0.82625924050808
753,0.80992503464222
754,0.719380974769592
755,0.811497896909714
756,0.698377817869186
757,0.690686166286469
758,0.686813414096832
759,0.644096732139587
760,0.695785373449326
761,0.668249040842056
762,0.81057520210743
763,0.634125262498856
764,0.571834325790405
765,0.442207932472229
766,0.836975291371346
767,0.504688948392868
768,0.879844062030315
769,0.683263123035431
770,0.598453938961029
771,0.655445277690887
772,0.665101855993271
773,0.758140683174133
774,0.543702483177185
775,0.828071609139442
776,0.766558036208153
777,0.767250403761864
778,0.813402637839317
779,0.773843735456467
780,0.594691216945648
781,0.788376033306122
782,0.730886906385422
783,0.564973950386047
784,0.658035486936569
785,0.824903532862663
786,0.65172216296196
787,0.613742083311081
788,0.663086384534836
789,0.680806368589401
790,0.648949712514877
791,0.77096438407898
792,0.592296779155731
793,0.712989270687103
794,0.689137548208237
795,0.78740182518959
796,0.810534238815308
797,0.660401791334152
798,0.588435143232346
799,0.55020672082901
800,0.629742741584778
801,0.590558111667633
802,0.796205520629883
803,0.64124608039856
804,0.645698755979538
805,0.771511897444725
806,0.723811775445938
807,0.609649688005447
808,0.680567443370819
809,0.494676947593689
810,0.575731247663498
811,0.629487186670303
812,0.814676061272621
813,0.74948513507843
814,0.760661378502846
815,0.662936329841614
816,0.716112017631531
817,0.675756573677063
818,0.63546758890152
819,0.789669409394264
820,0.837283030152321
821,0.713681548833847
822,0.750862181186676
823,0.77659772336483
824,0.84870120882988
825,0.656808406114578
826,0.559467971324921
827,0.613892883062363
828,0.751471385359764
829,0.609614253044128
830,0.668890863656998
831,0.613447785377502
832,0.684226900339127
833,0.699849635362625
834,0.892555050551891
835,0.839753687381744
836,0.765274152159691
837,0.567536622285843
838,0.677014857530594
839,0.689642608165741
840,0.732309520244598
841,0.86964313685894
842,0.712619632482529
843,0.6270771920681
844,0.587309628725052
845,0.700824022293091
846,0.832573220133781
847,0.656622886657715
848,0.78912141919136
849,0.624755412340164
850,0.64885026216507
851,0.778399929404259
852,0.88645400851965
853,0.662173926830292
854,0.569330781698227
855,0.702290505170822
856,0.651727437973022
857,0.64260146021843
858,0.824825748801231
859,0.513641864061356
860,0.774828732013702
861,0.612795323133469
862,0.802458927035332
863,0.634340107440948
864,0.56705567240715
865,0.538084656000137
866,0.707128882408142
867,0.839320704340935
868,0.678745925426483
869,0.663846969604492
870,0.612376153469086
871,0.652045339345932
872,0.816863551735878
873,0.644012063741684
874,0.587963968515396
875,0.635590732097626
876,0.797627449035645
877,0.630023151636124
878,0.824895337224007
879,0.717197954654694
880,0.66992861032486
881,0.698892593383789
882,0.688232153654099
883,0.852244675159454
884,0.610374122858047
885,0.663184285163879
886,0.568872332572937
887,0.745432257652283
888,0.690335154533386
889,0.676083028316498
890,0.694012612104416
891,0.671948403120041
892,0.728335559368134
893,0.66414001584053
894,0.834688946604729
895,0.681457102298737
896,0.885936893522739
897,0.589893281459808
898,0.81397233903408
899,0.798584252595901
900,0.621558278799057
901,0.625695049762726
902,0.883821040391922
903,0.675144553184509
904,0.644744127988815
905,0.610036730766296
906,0.660825252532959
907,0.813312247395515
908,0.549639165401459
909,0.559816628694534
910,0.60259222984314
911,0.496278405189514
912,0.690751403570175
913,0.653368800878525
914,0.634228944778442
915,0.666546523571014
916,0.517050325870514
917,0.696933686733246
918,0.654755979776382
919,0.78492659330368
920,0.668957322835922
921,0.833130776882172
922,0.793160319328308
923,0.639782190322876
924,0.641393303871155
925,0.909543424844742
926,0.707208454608917
927,0.615656673908234
928,0.68947497010231
929,0.857356950640678
930,0.737752288579941
931,0.675969243049622
932,0.763173460960388
933,0.782863020896912
934,0.673521608114243
935,0.587455779314041
936,0.729541838169098
937,0.731603860855103
938,0.654749274253845
939,0.660974889993668
940,0.8403490036726
941,0.57400593161583
942,0.576903373003006
943,0.742360889911652
944,0.721384972333908
945,0.741120725870132
946,0.60318586230278
947,0.70957487821579
948,0.814637288451195
949,0.785272061824799
950,0.888231746852398
951,0.655410498380661
952,0.611964076757431
953,0.67429518699646
954,0.68595165014267
955,0.467346549034119
956,0.680444210767746
957,0.747369796037674
958,0.611147254705429
959,0.825128808617592
960,0.661491960287094
961,0.555404812097549
962,0.606508195400238
963,0.610815614461899
964,0.6546670794487
965,0.564764261245728
966,0.598323732614517
967,0.729573369026184
968,0.66054779291153
969,0.655868411064148
970,0.643595695495605
971,0.839492082595825
972,0.812929198145866
973,0.525014758110046
974,0.709325283765793
975,0.864027857780457
976,0.691137582063675
977,0.822611033916473
978,0.648249238729477
979,0.72906106710434
980,0.793488129973412
981,0.848485946655273
982,0.693837642669678
983,0.753120794892311
984,0.757704377174377
985,0.726620703935623
986,0.586655855178833
987,0.648644983768463
988,0.604709059000015
989,0.636430978775024
990,0.642159432172775
991,0.698475867509842
992,0.719878941774368
993,0.768123224377632
994,0.579944103956223
995,0.587074458599091
996,0.637153565883636
997,0.746180891990662
998,0.775297433137894
999,0.718868225812912
1000,0.612609714269638
1001,0.803622290492058
1002,0.792481020092964
1003,0.598228335380554
1004,0.708608031272888
1005,0.673323452472687
1006,0.899907141923904
1007,0.649280041456223
1008,0.821488007903099
1009,0.878787755966187
1010,0.618887364864349
1011,0.643262416124344
1012,0.828940749168396
1013,0.657686233520508
1014,0.668238669633865
1015,0.620580315589905
1016,0.493062019348145
1017,0.645970940589905
1018,0.818623185157776
1019,0.503185003995895
1020,0.682866871356964
1021,0.795162156224251
1022,0.608332991600037
1023,0.460482835769653
1024,0.702592849731445
1025,0.649050951004028
1026,0.568807005882263
1027,0.648171544075012
1028,0.726142913103104
1029,0.85119754076004
1030,0.621572822332382
1031,0.903044208884239
1032,0.684852302074432
1033,0.579963266849518
1034,0.608048379421234
1035,0.775909200310707
1036,0.571538001298904
1037,0.789019376039505
1038,0.633277654647827
1039,0.700942367315292
1040,0.855521947145462
1041,0.725850343704224
1042,0.76922282576561
1043,0.885459840297699
1044,0.723085850477219
1045,0.755917176604271
1046,0.738233804702759
1047,0.673267602920532
1048,0.649530112743378
1049,0.691137582063675
1050,0.681030690670013
1051,0.675533056259155
1052,0.69006997346878
1053,0.570094078779221
1054,0.771106898784637
1055,0.597723126411438
1056,0.719221949577332
1057,0.616351246833801
1058,0.723064482212067
1059,0.550615310668945
1060,0.65268224477768
1061,0.526807546615601
1062,0.739121168851852
1063,0.799134939908981
1064,0.647044062614441
1065,0.653686881065369
1066,0.671959310770035
1067,0.654147654771805
1068,0.72160878777504
1069,0.718857705593109
1070,0.767662361264229
1071,0.722517043352127
1072,0.624108135700226
1073,0.833137854933739
1074,0.583064883947372
1075,0.578905701637268
1076,0.870714783668518
1077,0.661434441804886
1078,0.751920267939568
1079,0.69671356678009
1080,0.556764870882034
1081,0.68015468120575
1082,0.725337028503418
1083,0.656066089868546
1084,0.759830489754677
1085,0.706268548965454
1086,0.713471382856369
1087,0.627658784389496
1088,0.649067133665085
1089,0.745920687913895
1090,0.749931216239929
1091,0.726455628871918
1092,0.642757087945938
1093,0.731550723314285
1094,0.753861054778099
1095,0.64001914858818
1096,0.694353520870209
1097,0.803848266601562
1098,0.648051023483276
1099,0.593042880296707
1100,0.623773664236069
1101,0.652846395969391
1102,0.709422051906586
1103,0.706296503543854
1104,0.523452192544937
1105,0.568035989999771
1106,0.675528079271317
1107,0.700916826725006
1108,0.706608176231384
1109,0.63123619556427
1110,0.737309515476227
1111,0.736167550086975
1112,0.65445226430893
1113,0.599535137414932
1114,0.637695908546448
1115,0.594410747289658
1116,0.708658963441849
1117,0.704277634620667
1118,0.734100431203842
1119,0.556202352046967
1120,0.681014388799667
1121,0.673358500003815
1122,0.790754809975624
1123,0.691951334476471
1124,0.658361345529556
1125,0.763714551925659
1126,0.685390323400497
1127,0.612316161394119
1128,0.830260738730431
1129,0.71693742275238
1130,0.666962921619415
1131,0.667514383792877
1132,0.654486298561096
1133,0.877589888870716
1134,0.635165095329285
1135,0.701859325170517
1136,0.732759982347488
1137,0.713025778532028
1138,0.615918546915054
1139,0.631982386112213
1140,0.625654697418213
1141,0.838490724563599
1142,0.731581151485443
1143,0.810895472764969
1144,0.868354588747025
1145,0.814310312271118
1146,0.680244326591492
1147,0.613270431756973
1148,0.759978696703911
1149,0.821310520172119
1150,0.539359390735626
1151,0.613586813211441
1152,0.706722915172577
1153,0.496479392051697
1154,0.782108649611473
1155,0.673834651708603
1156,0.712001234292984
1157,0.698453038930893
1158,0.697076112031937
1159,0.756114661693573
1160,0.680708110332489
1161,0.509763360023499
1162,0.544028699398041
1163,0.526017010211945
1164,0.618432223796844
1165,0.810732036828995
1166,0.730163484811783
1167,0.601302802562714
1168,0.739281564950943
1169,0.729413330554962
1170,0.73292475938797
1171,0.741588890552521
1172,0.843045547604561
1173,0.782737448811531
1174,0.784836828708649
1175,0.388663291931152
1176,0.661952763795853
1177,0.668384909629822
1178,0.665650576353073
1179,0.665996879339218
1180,0.441415250301361
1181,0.645963758230209
1182,0.787579029798508
1183,0.558764904737473
1184,0.662306278944016
1185,0.550421059131622
1186,0.607445687055588
1187,0.609561830759048
1188,0.649728536605835
1189,0.632012039422989
1190,0.635044604539871
1191,0.673809051513672
1192,0.722076684236526
1193,0.636985242366791
1194,0.897329248487949
1195,0.662306278944016
1196,0.74177286028862
1197,0.467444837093353
1198,0.67617467045784
1199,0.709809213876724
1200,0.623585194349289
1201,0.757871150970459
1202,0.659046620130539
1203,0.752186670899391
1204,0.706127971410751
1205,0.833843424916267
1206,0.663058787584305
1207,0.575724929571152
1208,0.690111726522446
1209,0.747191369533539
1210,0.843580350279808
1211,0.668692469596863
1212,0.788101777434349
1213,0.829200103878975
1214,0.796950697898865
1215,0.583563029766083
1216,0.772706270217896
1217,0.693559944629669
1218,0.616002082824707
1219,0.57739132642746
1220,0.782520562410355
1221,0.713278621435165
1222,0.651866167783737
1223,0.722383409738541
1224,0.858274087309837
1225,0.766708761453629
1226,0.691382110118866
1227,0.673444092273712
1228,0.859501510858536
1229,0.807650059461594
1230,0.692373394966125
1231,0.862949877977371
1232,0.806338384747505
1233,0.761150732636452
1234,0.843242526054382
1235,0.694359838962555
1236,0.842543452978134
1237,0.81596913933754
1238,0.589331090450287
1239,0.780624970793724
1240,0.557337045669556
1241,0.542294234037399
1242,0.752684891223907
1243,0.656676173210144
1244,0.725850343704224
1245,0.605083048343658
1246,0.584635108709335
1247,0.518356263637543
1248,0.756206855177879
1249,0.831652015447617
1250,0.565641164779663
1251,0.815145432949066
1252,0.691620379686356
1253,0.785137712955475
1254,0.483668863773346
1255,0.724215686321259
1256,0.6195527613163
1257,0.596305191516876
1258,0.690895348787308
1259,0.653187781572342
1260,0.732099115848541
1261,0.767110109329224
1262,0.612567216157913
1263,0.621993035078049
1264,0.676813334226608
1265,0.761397913098335
1266,0.629202038049698
1267,0.657686233520508
1268,0.760801613330841
1269,0.77791939675808
1270,0.581357479095459
1271,0.694750517606735
1272,0.59257698059082
1273,0.836126983165741
1274,0.628430038690567
1275,0.641252875328064
1276,0.534448623657227
1277,0.609077841043472
1278,0.690253436565399
1279,0.634381771087646
1280,0.774969160556793
1281,0.649718910455704
1282,0.678520917892456
1283,0.600212246179581
1284,0.623611479997635
1285,0.601686120033264
1286,0.596351981163025
1287,0.709527611732483
1288,0.676420301198959
1289,0.578064829111099
1290,0.787799447774887
1291,0.66865947842598
1292,0.815370261669159
1293,0.867530703544617
1294,0.640805691480637
1295,0.733028382062912
1296,0.565552294254303
1297,0.697926729917526
1298,0.729924529790878
1299,0.664765328168869
1300,0.648672223091125
1301,0.644204795360565
1302,0.582635402679443
1303,0.750231474637985
1304,0.608281940221786
1305,0.721676021814346
1306,0.714512854814529
1307,0.655064046382904
1308,0.380282282829285
1309,0.829189002513885
1310,0.574837803840637
1311,0.60093429684639
1312,0.748075515031815
1313,0.714308679103851
1314,0.804663211107254
1315,0.780738785862923
1316,0.484119713306427
1317,0.64965808391571
1318,0.61918717622757
1319,0.622584193944931
1320,0.785924449563026
1321,0.731994658708572
1322,0.65634548664093
1323,0.635700672864914
1324,0.75355514883995
1325,0.596617728471756
1326,0.551253825426102
1327,0.728461265563965
1328,0.642272442579269
1329,0.771715298295021
1330,0.633378952741623
1331,0.55839678645134
1332,0.678879648447037
1333,0.92307049036026
1334,0.648350238800049
1335,0.57617449760437
1336,0.61378675699234
1337,0.848104894161224
1338,0.562533646821976
1339,0.620338380336761
1340,0.833975300192833
1341,0.824067324399948
1342,0.660326361656189
1343,0.687243103981018
1344,0.597353130578995
1345,0.613769859075546
1346,0.661913335323334
1347,0.791582092642784
1348,0.698514312505722
1349,0.673666656017303
1350,0.654650986194611
1351,0.785791605710983
1352,0.653407633304596
1353,0.587769359350204
1354,0.71423476934433
1355,0.843157321214676
1356,0.877365931868553
1357,0.726620703935623
1358,0.539689123630524
1359,0.828201726078987
1360,0.594282984733582
1361,0.695577263832092
1362,0.836957514286041
